h3_cell,grid_lat,grid_lon,year,actual_hrs,actual_risk_label,predicted_risk_label,predicted_prob_High,predicted_prob_Low,predicted_prob_Medium,eq_count_3yr,seismic_energy_3yr,mean_depth_3yr
854b1e27fffffff,26,125,2017,10.50102999566398,Medium,Medium,0.15669289953109003,0.016988207582594908,0.8263188928863151,13,199436917.8608492,94.82615384615384
854b1e27fffffff,26,125,2018,9.877121254719665,Medium,Medium,0.26106580607480434,0.044942612942706184,0.6939915809824896,12,230538581.4767991,93.85083333333334
854b1e27fffffff,26,125,2019,10.578151250383645,Medium,Medium,0.24821237685315986,0.05730186114136232,0.6944857620054776,9,184500112.4567179,130.6
854b1e27fffffff,26,125,2020,12.645098040014258,High,Medium,0.42668784280334476,0.048917724986869644,0.5243944322097857,8,98297348.79656836,129.42499999999998
854b1e27fffffff,26,125,2021,10.09897000433602,Medium,Medium,0.2768712921817322,0.05362774491043732,0.6695009629078307,13,942093080.0861644,105.2830769230769
854b1e27fffffff,26,125,2022,10.045098040014256,Medium,Medium,0.32386372844230654,0.07219058242681482,0.6039456891308785,15,953683374.434169,102.2728
854b1e27fffffff,26,125,2023,9.978151250383643,Medium,Medium,0.3751960911627274,0.02783930164792193,0.5969646071893506,16,941173418.9072324,100.49675
854b1e27fffffff,26,125,2024,11.045098040014256,High,Medium,0.46429945062135425,0.03484475541517424,0.5008557939634715,15,76713082.49982305,105.3872
854b1b93fffffff,26,126,2002,12.4,High,High,0.8233186007773411,0.029831710339845784,0.146849688882813,13,933293122.0037175,70.82307692307693
854b1b93fffffff,26,126,2003,9.802059991327962,Medium,Medium,0.28129943923911005,0.02675955453680983,0.6919410062240804,18,1474485390.3955972,43.22222222222222
854b1b93fffffff,26,126,2004,10.602059991327964,Medium,Medium,0.33246375887607493,0.04828284007548719,0.6192534010484377,14,606287143.9053627,52.33571428571428
854b1b93fffffff,26,126,2005,9.802059991327962,Medium,Medium,0.29254948811842607,0.0359590921516868,0.6714914197298871,15,644681061.155616,51.06
854b1b93fffffff,26,126,2006,10.298970004336018,Medium,Medium,0.24544246000570533,0.06221877933894856,0.6923387606553457,9,69708065.07281348,77.43333333333332
854b1b93fffffff,26,126,2007,9.402059991327963,Medium,Medium,0.28195147618694166,0.05991645260203121,0.6581320712110268,10,84060248.51838085,62.1
854b1b93fffffff,26,126,2008,8.901029995663981,Medium,Medium,0.18755206371731323,0.059266313617004504,0.7531816226656826,10,48652140.65869366,66.93
854b1b93fffffff,26,126,2009,9.477121254719664,Medium,Medium,0.21514541699238843,0.06912211933819984,0.7157324636694117,8,39708858.31145085,50.7875
854b1b93fffffff,26,126,2010,0.0,Low,Medium,0.13998624249639194,0.21132262121979323,0.648691136283815,6,18236513.134936247,61.95
854b1b93fffffff,26,126,2011,10.402059991327963,Medium,Medium,0.2472900945908319,0.1324259107093372,0.6202839946998308,3,11260179.114432389,67.46666666666665
854b1b93fffffff,26,126,2012,9.30102999566398,Medium,Medium,0.1930661432027846,0.08749996523635652,0.7194338915608589,5,41590672.84735862,75.32
854b1b93fffffff,26,126,2013,11.298970004336018,High,Medium,0.44892259246202604,0.08197314508553795,0.46910426245243597,4,38772289.91609417,82.10000000000001
854b1b93fffffff,26,126,2014,9.477121254719664,Medium,Medium,0.18578835124239731,0.02676882001429334,0.7874428287433091,8,145445151.03414983,84.3175
854b1b93fffffff,26,126,2015,10.378151250383644,Medium,Medium,0.3352159063858612,0.06429025826048426,0.6004938353536547,7,123543100.87376614,101.82571428571428
854b1b93fffffff,26,126,2016,9.402059991327963,Medium,Medium,0.21257331481885985,0.022968287744896818,0.7644583974362433,11,158412268.42285317,95.20272727272727
854b1b93fffffff,26,126,2017,9.277121254719663,Medium,Medium,0.1953695786344003,0.03815739684932077,0.7664730245162787,10,59538861.94159693,91.175
854b1b93fffffff,26,126,2018,9.802059991327962,Medium,Medium,0.16228893266161828,0.04094734328056315,0.7967637240578186,10,56254178.84885991,80.994
854b1b93fffffff,26,126,2019,9.898970004336018,Medium,Medium,0.2655788267170211,0.09830275227302247,0.6361184210099567,8,33643425.05732387,69.67875000000001
854b1b93fffffff,26,126,2020,10.703089986991944,High,Medium,0.4068438372411275,0.05332328165303207,0.5398328811058404,9,40593399.562547736,49.92777777777778
854b1b93fffffff,26,126,2021,12.905149978319908,High,High,0.49569887466359935,0.029620981590814298,0.4746801437455862,14,74818038.08514464,66.01714285714284
854b1b93fffffff,26,126,2022,9.978151250383643,Medium,High,0.5562449320556915,0.03992221217600964,0.4038328557682989,42,635988766.9223621,31.03409523809524
854b1b93fffffff,26,126,2023,10.09897000433602,Medium,High,0.5098511783470182,0.03791419959753531,0.4522346220554464,43,647083308.2008632,34.28958139534884
854b1b93fffffff,26,126,2024,10.49897000433602,Medium,Medium,0.41211182839265625,0.03893412973184977,0.5489540418754939,40,629453602.4076165,29.96355
854a26d7fffffff,26,127,2002,9.50102999566398,Medium,Medium,0.03162381361681387,0.167581103579755,0.8007950828034311,2,2995262.314968883,68.45
854a26d7fffffff,26,127,2003,9.677121254719662,Medium,Medium,0.08511939265041402,0.14916515108015513,0.7657154562694308,3,10938544.662211688,56.63333333333333
854a26d7fffffff,26,127,2004,9.602059991327964,Medium,Medium,0.09019639191882126,0.08600947379157717,0.8237941342896018,5,21700209.940718945,56.74
854a26d7fffffff,26,127,2005,8.301029995663981,Low,Medium,0.25756618401568604,0.16020685806772852,0.5822269579165856,6,28559281.353540752,46.01666666666667
854a26d7fffffff,26,127,2006,9.69897000433602,Medium,Medium,0.14627716293135104,0.07810721856667842,0.7756156185019708,6,21615999.006297942,48.65
854a26d7fffffff,26,127,2007,9.277121254719663,Medium,Medium,0.1753337645572173,0.04214593934820352,0.7825202960945791,8,20885546.83928582,54.8875
854a26d7fffffff,26,127,2008,9.402059991327963,Medium,Medium,0.14633018007153953,0.08369732208937736,0.7699724978390833,7,16012284.817030104,67.45714285714287
854a26d7fffffff,26,127,2009,9.101029995663982,Medium,Medium,0.13368060776754476,0.06650817089727594,0.7998112213351795,9,23807001.76879841,64.46666666666665
854a26d7fffffff,26,127,2010,0.0,Low,Medium,0.24894310782690535,0.2654250115250554,0.48563188064803947,6,17756860.362838265,63.9
854a26d7fffffff,26,127,2011,11.976091259055682,High,High,0.6082036808526577,0.10930646849683329,0.2824898506505089,4,12775788.657303289,55.25
854a26d7fffffff,26,127,2012,9.402059991327963,Medium,Medium,0.15697704053292097,0.04422947326265929,0.7987934862044199,15,352043173.7257468,40.42666666666666
854a26d7fffffff,26,127,2013,11.554242509439325,High,High,0.7285104490855241,0.04097108387843657,0.2305184670360392,17,358019507.7462507,45.30882352941177
854a26d7fffffff,26,127,2014,9.477121254719664,Medium,Medium,0.3322294100412476,0.024283751235080277,0.6434868387236722,25,545807742.4921447,47.0496
854a26d7fffffff,26,127,2015,9.677121254719662,Medium,Medium,0.46886475804301175,0.039748746089841275,0.491386495867147,13,206187436.6551009,57.66307692307693
854a26d7fffffff,26,127,2016,10.802059991327962,High,High,0.634922971005079,0.034250926657497786,0.3308261023374231,12,206168575.5912738,56.353333333333325
854a26d7fffffff,26,127,2017,9.677121254719662,Medium,Medium,0.22871315652885849,0.06713773816543958,0.704149105305702,7,84521045.23699048,64.71571428571428
854a26d7fffffff,26,127,2018,9.30102999566398,Medium,Medium,0.36090392771843105,0.047346631712823155,0.5917494405687457,7,89645944.65296884,63.04857142857144
854a26d7fffffff,26,127,2019,9.50102999566398,Medium,Medium,0.38964137786426944,0.08997067604183737,0.5203879460938932,6,85330813.24266064,59.373333333333335
854a26d7fffffff,26,127,2020,10.202059991327962,Medium,Medium,0.25055921724936125,0.0955969974377828,0.6538437853128559,4,27133391.19829259,60.8375
854a26d7fffffff,26,127,2021,0.0,Low,Medium,0.23934872922893324,0.09605890302836702,0.6645923677426999,5,32240702.61300291,52.224
854a26d7fffffff,26,127,2022,9.50102999566398,Medium,Medium,0.3786313549607005,0.12458677819852021,0.49678186684077913,4,26617289.36109942,47.8875
854a26d7fffffff,26,127,2023,9.402059991327963,Medium,Medium,0.17396726010379598,0.07378469477125355,0.7522480451249502,4,26617289.36109942,48.75299999999999
854a26d7fffffff,26,127,2024,9.49897000433602,Medium,Medium,0.20643802155898783,0.18443773336448704,0.6091242450765249,4,17561119.91530668,58.9415
854a20dbfffffff,26,128,2002,0.0,Low,Medium,0.3096272828987241,0.2659625417444111,0.42441017535686465,7,107641256.37136523,34.1
854a20dbfffffff,26,128,2003,10.645098040014258,Medium,Medium,0.17499687778507758,0.12885174557386123,0.6961513766410613,6,76018479.76968145,32.983333333333334
854a20dbfffffff,26,128,2004,11.445098040014257,High,High,0.8153124410244965,0.03360295954974956,0.15108459942575364,11,133539187.14657484,27.40909090909091
854a20dbfffffff,26,128,2005,10.402059991327963,Medium,Medium,0.30176215644111,0.02807230422555714,0.670165539333333,12,197490900.31745392,23.95833333333333
854a20dbfffffff,26,128,2006,9.402059991327963,Medium,Medium,0.36332724615914264,0.021939644121528948,0.6147331097193285,15,224109032.1790245,24.66
854a20dbfffffff,26,128,2007,11.103089986991945,High,High,0.6374142703523017,0.03325973103564524,0.32932599861205303,12,143760265.1522157,26.10833333333333
854a20dbfffffff,26,128,2008,10.898970004336018,High,High,0.7183665527551908,0.021871381708932384,0.2597620655358766,13,130900503.19364248,27.76923076923077
854a20dbfffffff,26,128,2009,15.672097857935718,High,High,0.759856956168782,0.02747756837001847,0.21266547546119924,14,161610094.59559786,24.792857142857144
854a20dbfffffff,26,128,2010,12.230448921378274,High,High,0.89899584205345,0.0012413719943422915,0.09976278595220761,57,32151166372.959057,23.177192982456138
854a20dbfffffff,26,128,2011,10.503089986991943,Medium,Medium,0.45994095417736597,0.014472366146389075,0.5255866796762451,66,32447312805.1248,21.21060606060606
854a20dbfffffff,26,128,2012,11.913943352306838,High,High,0.828633275379857,0.01581831957241804,0.15554840504772482,69,32454088501.419533,21.10579710144928
854a20dbfffffff,26,128,2013,10.445098040014257,Medium,Medium,0.2581350515299194,0.0025319378520056533,0.739333010618075,35,650720384.708596,17.949142857142856
854a20dbfffffff,26,128,2014,10.845098040014255,High,High,0.7759233515940516,0.008614818594356916,0.2154618298115915,25,300924793.575015,20.0808
854a20dbfffffff,26,128,2015,11.09897000433602,High,High,0.7441356456395369,0.009665137187530733,0.24619921717293208,24,369223823.6921412,21.105833333333333
854a20dbfffffff,26,128,2016,9.802059991327962,Medium,Medium,0.2715837779004408,0.02071488083245782,0.7077013412671014,16,270485556.20005715,21.91625
854a20dbfffffff,26,128,2017,10.378151250383644,Medium,Medium,0.3043711282859968,0.06300233542321693,0.6326265362907862,13,247352008.4133469,21.27846153846154
854a20dbfffffff,26,128,2018,10.277121254719663,Medium,Medium,0.22320843884967925,0.023713830048588905,0.7530777311017316,12,155126851.54022482,17.359166666666667
854a20dbfffffff,26,128,2019,10.477121254719664,Medium,Medium,0.3549530180009021,0.05848286345921484,0.586564118539883,10,86892865.06560163,15.826999999999998
854a20dbfffffff,26,128,2020,9.903089986991944,Medium,Medium,0.3183200363938521,0.08549713095016205,0.5961828326559859,9,100810694.04153536,11.234444444444444
854a20dbfffffff,26,128,2021,9.877121254719665,Medium,Medium,0.4146634626179953,0.0711040889558521,0.5142324484261525,11,85316448.242406,12.272727272727272
854a20dbfffffff,26,128,2022,12.913943352306838,High,Medium,0.41765659939778715,0.06066219927599665,0.5216812013262162,11,70521270.46280764,13.851727272727272
854a20dbfffffff,26,128,2023,10.09897000433602,Medium,Medium,0.45206183463707506,0.04958556212268272,0.49835260324024216,21,875017235.7178348,15.28304761904762
854a20dbfffffff,26,128,2024,9.954242509439323,Medium,Medium,0.3752364301720829,0.03873842021184194,0.5860251496160752,18,871991431.7558562,23.445611111111106
854a2023fffffff,26,129,2002,9.477121254719664,Medium,Medium,0.29376438860434023,0.03509396293387705,0.6711416484617828,13,127476421.4813214,34.223076923076924
854a2023fffffff,26,129,2003,13.313943352306836,High,High,0.6091940046414678,0.04619420583317023,0.34461178952536164,14,136080906.43875986,33.785714285714285
854a2023fffffff,26,129,2004,10.6,Medium,Medium,0.26436125122934273,0.007288584542332026,0.7283501642283251,19,1726141830.0536375,26.93684210526316
854a2023fffffff,26,129,2005,9.298970004336018,Medium,Medium,0.2872819885911102,0.0066435421851618005,0.7060744692237282,23,1692344444.0502808,25.191304347826087
854a2023fffffff,26,129,2006,10.4,Medium,Medium,0.3102584992734968,0.02401915738368448,0.6657223433428189,25,1689966141.8836987,24.94400000000001
854a2023fffffff,26,129,2007,11.303089986991944,High,High,0.8394135410644682,0.010648337871930081,0.14993812106360177,22,94722060.105113,25.99090909090909
854a2023fffffff,26,129,2008,8.701029995663982,Medium,Medium,0.4127918626671319,0.013045409740154012,0.5741627275927143,20,131035055.65134074,25.685
854a2023fffffff,26,129,2009,11.197940008672038,High,High,0.8079486434580585,0.034387145669188206,0.15766421087275317,17,125804135.17545354,25.423529411764708
854a2023fffffff,26,129,2010,11.241392685158225,High,High,0.8758429763454171,0.006209775286302659,0.11794724836827998,32,196163008.10951155,21.278125000000003
854a2023fffffff,26,129,2011,9.802059991327962,Medium,Medium,0.31966392424628176,0.005246443368669224,0.675089632385049,35,211247209.2026818,21.894285714285715
